"blue_line_key","downstream_route_measure","watershed_group_code","falls_name","height_m","barrier_ind"
356356462,10024.2911199773,"TAKL",,3,TRUE
360886939,16903.9584451742,"BABL",,10,TRUE
356343218,458.676148962185,"CARR",,7,TRUE
356361456,21968.4447561076,"SHUL",,6,TRUE
360693973,485.745252888665,"GRAI",,5,TRUE
360871199,380.019224665302,"KINR",,18,TRUE
380887787,4087.35807080688,"UARL",,8,TRUE
356564817,13.8366029044296,"REVL",,15,TRUE
356290815,546.084271029733,"HORS",,5,TRUE
360878009,1213.20995152187,"TATR",,25,TRUE
356529812,1188.97947379645,"KETL",,5,TRUE
360871234,991.977269375507,"NASR",,5,TRUE
356323798,849.939354638542,"COTR",,20,TRUE
354126735,842.747569176881,"NEVI",,10,TRUE
356339577,5706.7431384146,"FRAN",,50,TRUE
356569318,133.795530487633,"BULL",,8,TRUE
359573114,693.030725806626,"MURR",,5,TRUE
356570533,706.263684575487,"SIML",,6,TRUE
356557566,1224.03253145557,"LARL",,16,TRUE
354152491,0.255910230831138,"GOLD",,11.4,TRUE
360885237,2040.99477202571,"GRAI",,5,TRUE
356363460,5599.1757950452,"UNTH",,5,TRUE
356568328,5988.09197667578,"KHOR",,20,TRUE
356566591,2521.30698621068,"OKAN",,10,TRUE
360554500,555.910443303767,"NASC",,8,TRUE
356556038,12146.4453383264,"CLRH",,15,TRUE
356559788,41163.6715956367,"ELKR",,5,TRUE
360810067,3012.04230814522,"BABL",,10,TRUE
360873383,811.640229305786,"OWIK",,30,TRUE
360835047,515.958029353047,"OWIK",,8,TRUE
356498708,164.432545475166,"UARL",,30,TRUE
360873124,2026.45424082838,"ZYMO",,5,TRUE
360664811,653.11809925056,"TSAY",,7,TRUE
360559247,221.98335955457,"GRAI",,15,TRUE
356569872,1591.02721149095,"UARL",,15,TRUE
356516917,1413.99868726558,"KOTL",,20,TRUE
359392406,530.097481008305,"PARS",,15,TRUE
356347581,4680.73440816346,"HERR",,150,TRUE
356362951,55089.2906781154,"MUSK",,10,TRUE
354154482,753.314646033889,"SANJ",,8,TRUE
360432996,58.9828449607775,"KLUM",,40,TRUE
360800595,4911.76420422798,"BABL",,7,TRUE
360857332,3233.00467727505,"BABR",,10,TRUE
354153974,290.557393641781,"HOLB",,14,TRUE
360880420,1962.41862271429,"HOMA",,480,TRUE
360676235,865.970087071006,"KLUM",,7,TRUE
356559100,3434.4237719843,"CLRH",,5,TRUE
360884252,626.650284876884,"KHTZ",,30,TRUE
359557876,5268.99660364601,"PCEA",,15,TRUE
356325075,373.405356485116,"CARR",,7,TRUE
360851757,1135.94729381228,"KLUM",,5,TRUE
360844571,7777.99622136214,"LNAR",,25,TRUE
360886886,8719.37942437268,"KLUM",,8,TRUE
354153065,8467.81528558213,"GOLD",,7.6,TRUE
354099633,563.408147716313,"ALBN",,5,TRUE
356319653,30.0379426833085,"UNRS",,20,TRUE
360871194,8743.98836136356,"TSAY",,12,TRUE
354153731,7810.04134074143,"BRKS",,5,TRUE
360880613,2702.81081957489,"NIEL",,50,TRUE
356360448,4691.8312379255,"ADMS",,50,TRUE
356569424,1578.16124336837,"CLRH",,25,TRUE
356554738,2375.98439654079,"REVL",,30,TRUE
356569182,4870.4942805878,"UARL",,8,TRUE
356341514,150.041058603906,"HERR",,8,TRUE
360885393,1460.57948973596,"KINR",,,TRUE
356536745,2951.97172350587,"UARL",,11,TRUE
356364498,16154.9665823918,"UNTH",,10,TRUE
354131987,2545.04440761382,"ALBN",,10,TRUE
360884575,30784.9318411011,"NECL",,5,TRUE
356555151,175.375187346437,"ELKR",,15,TRUE
356529812,1341.08268966887,"KETL",,6,TRUE
356565457,2993.97412307617,"UARL",,6,TRUE
360653283,1973.56277567239,"MORI",,5,TRUE
356242043,1602.93567885937,"FRAN",,5,TRUE
359069498,17.0259232483331,"PINE",,10,TRUE
356557426,1678.99520330236,"UARL",,7,TRUE
356524038,2019.78344525985,"KOTL",,8,TRUE
356453691,11.7896555506734,"SIML",,6.5,TRUE
360859513,697.012472215803,"TOBA",,20,TRUE
360887178,8203.00217352441,"BABL",,18,TRUE
359547565,1338.91177865722,"PARS",,5,TRUE
360871762,1844.04025019843,"TSAY",,5,TRUE
360817174,360.978046316605,"TSAY",,10,TRUE
356564296,7453.17097379543,"SLOC",,30,TRUE
354152996,827.679624854121,"TAHS",,6.1,TRUE
360859230,18423.0445014858,"KLUM",,80,TRUE
354149055,2661.03123341368,"CLAY",,10,TRUE
360741289,644.032082140853,"SQAM",,25,TRUE
360859986,219.983869736379,"LNAR",,5,TRUE
356373995,32.1409816543872,"LARL",,15,TRUE
360877478,3006.27282032113,"SQAM",,5,TRUE
356339577,3964.532380369,"FRAN",,17,TRUE
354150641,1191.51019054165,"HOLB",,6.1,TRUE
360886378,13817.6942489782,"TOBA",,,TRUE
356569181,1701.97488971725,"KHOR",,100,TRUE
356347583,14677.0214047587,"STUL",,12,TRUE
360878179,1898.40126657821,"ZYMO",,5,TRUE
359317222,319.96328586058,"MURR",,5,TRUE
360877657,10846.9492726422,"NASR",,8,TRUE
356561746,5406.99109693578,"KOTR",,40,TRUE
356565457,4029.8654895987,"UARL",,10,TRUE
356501930,949.639805859776,"KOTR",,17,TRUE
356318780,189.33593252597,"QUES",,10,TRUE
356363766,1056.56444087389,"LNIC",,1,TRUE
356553978,2482.08648136927,"LARL",,9,TRUE
354153694,9215.87562553613,"SALM",,11,TRUE
359568659,4555.01100633605,"UPRO",,50,TRUE
360744205,475.846785159151,"BABR",,10,TRUE
356538073,805.04885724975,"KOTR",,5,TRUE
360883809,304.428103465206,"OWIK",,8,TRUE
356545201,1720.96637086657,"LARL",,7,TRUE
359462109,334.9935227942,"PARA",,8,TRUE
360864137,1643.03020628884,"TSAY",,10,TRUE
360480447,1684.97976275924,"KLUM",,30,TRUE
360851757,1026.01679587216,"KLUM",,7,TRUE
356357461,8208.58535579278,"MAHD","Canim Falls",18,TRUE
356362330,17651.7803542492,"MIDR",,7,TRUE
356345441,245.04459908334,"UNRS",,20,TRUE
356363001,4276.99484479197,"DEAD",,8,TRUE
354118473,0.00210871660618023,"SALM",,5,TRUE
356159903,317.976120535263,"SETN",,8,TRUE
354154566,6905.0081019966,"NIMP",,6,TRUE
359555928,3894.34482604991,"MMUS",,10,TRUE
360872149,1696.98726749397,"KLUM",,15,TRUE
356356467,2492.44661597747,"LILL",,20,TRUE
354141077,2604.04203827681,"COWN",,12,TRUE
356338948,58.9558668379389,"QUES",,20,TRUE
354143478,1185.97254440287,"GOLD",,5,TRUE
354153370,1919.45515271119,"SANJ",,7.1,TRUE
356363322,5446.71246785797,"CHIR",,20,TRUE
360760100,89.025304390084,"ZYMO",,10,TRUE
360796832,707.396887403433,"KITR",,20,TRUE
354138313,1442.03384135693,"TAHS",,10.7,TRUE
359570258,48338.2618153862,"PINE","Sukunka Falls",5,TRUE
360749296,390.025848460778,"OWIK",,10,TRUE
356359053,27846.0215020257,"FRCN",,5,TRUE
356431222,804.985027052082,"ELKR",,10,TRUE
356529054,651.35934282852,"LARL",,5,TRUE
356570574,1064.99125112105,"SLOC",,20,TRUE
360876129,6662.23406269974,"NIEL",,15,TRUE
356357736,2735.01974385198,"SETN",,30,TRUE
356566321,6745.97791940251,"SIML",,10,TRUE
360880371,65390.9159063502,"SHER",,10,TRUE
359549873,2038.03254679462,"MURR",,5,TRUE
356552008,334.011513090948,"SIML",,30,TRUE
360865104,20720.0119872556,"KHTZ",,15,TRUE
356566592,919.864045116559,"SIML",,20,TRUE
354147747,1694.97043734235,"SALM",,12,TRUE
356293457,626.012294827384,"SETN",,6,TRUE
356462878,58.5817722025665,"ELKR",,20,TRUE
356557951,244.134017462139,"KOTR",,8,TRUE
359394708,35.3160832689193,"PARS",,7,TRUE
360480720,0.00102208049581643,"SEYM",,20,TRUE
359562564,1477.98483779313,"PCEA",,10,TRUE
356493190,5.9587326981845,"UARL",,6,TRUE
356565456,11124.1778946685,"KOTR",,15,TRUE
360886514,177.533516629764,"KHTZ",,150,TRUE
359572596,7843.0247163251,"MURR",,6.5,TRUE
356360680,2500.0174001991,"LFRA",,5,TRUE
360857710,3458.99005940318,"BABR",,10,TRUE
360602196,492.10128977267,"MSKE",,10,TRUE
356568333,5212.11326721557,"COLR",,30,TRUE
360759889,631.981614289156,"OWIK",,20,TRUE
356340851,82.3953137655552,"HORS",,10,TRUE
354148070,1317.15253521747,"SANJ",,7,TRUE
360676671,507.030239107824,"KLUM",,20,TRUE
356359317,430.02477112468,"BBAR",,15,TRUE
359547533,2100.67296990351,"UOMI",,10,TRUE
356361369,28943.0776129454,"UTRE",,10,TRUE
356496978,46.9826721535852,"LARL",,6,TRUE
359368001,1310.02688491743,"LFRT",,10,TRUE
356353731,84585.5971394102,"DRIR",,4,TRUE
356566888,2107.88423030473,"BULL",,7,TRUE
356280058,1882.96388565514,"LNTH",,6.2,TRUE
356330746,3347.99811727314,"USHU",,5,TRUE
360863879,327.040822532276,"OWIK",,5,TRUE
360706691,974.562911418439,"ZYMO",,10,TRUE
359549198,4895.04638819837,"USIK",,5,TRUE
354143559,5042.28758560833,"ALBN",,6,TRUE
356363922,47463.4364648078,"FRCN",,5,TRUE
354153147,13844.7979128511,"HOLB",,10,TRUE
356339577,26168.2591186329,"FRAN",,18,TRUE
360363760,314.744509475133,"MSKE",,5,TRUE
356568224,568.980318252039,"KETL",,10,TRUE
354137327,61.4538985606165,"VICT",,6,TRUE
360795052,983.997324744109,"OWIK",,10,TRUE
360882011,117.669312515541,"TOBA",,5,TRUE
360467400,343.021020010689,"NASC",,15,TRUE
359530811,3460.09677801946,"NATR",,10,TRUE
356538881,825.627629459874,"OKAN",,16.5,TRUE
360839123,6510.00491101252,"LNAR",,8,TRUE
356341464,549.550904506332,"SETN",,16,TRUE
356553182,3719.16651154816,"KOTL",,30,TRUE
354151289,2765.02321180545,"GOLD",,9,TRUE
360751431,223.044771125999,"KLUM",,5,TRUE
356548892,4622.00100367145,"KOTL",,15,TRUE
359547533,2419.02919388809,"UOMI",,10,TRUE
360814812,386.968523076877,"KITR",,15,TRUE
360861035,748.992251335681,"LNAR",,5,TRUE
360874317,1688.02967503441,"JERV",,30,TRUE
356350588,2232.92041965746,"FRCN",,10,TRUE
360886082,289.973673166708,"BABL",,6,TRUE
356353152,146.969705088336,"CLWR",,10,TRUE
356364051,48414.5938361002,"HERR",,20,TRUE
354146381,1676.8028467035,"BRKS",,8,TRUE
356351031,2169.91796744201,"LNIC",,4,TRUE
359557128,9055.00352193664,"TOAD",,6,TRUE
360613146,177.98730653802,"KITR",,8,TRUE
360886066,6604.96975772393,"KLUM",,20,TRUE
356009594,0.0228340554398509,"BBAR",,8,TRUE
360868435,1925.96684138921,"KLUM",,8,TRUE
356567584,2826.96721035537,"LARL",,8.8,TRUE
356361190,1000.97512881831,"SETN",,25,TRUE
356391947,121.405523411743,"SIML",,30,TRUE
360853000,1411.01178569972,"TSAY",,5,TRUE
356326466,58.094901543088,"UNRS",,30,TRUE
360868941,17222.0028158034,"UDEN",,5,TRUE
356563547,2059.67483087953,"REVL",,6.8,TRUE
356567663,3484.69645516341,"OKAN",,7.4,TRUE
360868709,694.35554992391,"NASC",,6,TRUE
360739137,714.033290907349,"TOBA",,6,TRUE
360886712,1197.80115757796,"KUMR",,8,TRUE
354151595,422.137871618616,"COWN",,23,TRUE
356542853,1114.36001984954,"SLOC",,12,TRUE
356570616,105.020556100228,"LARL",,10,TRUE
354115480,2430.58101529946,"COWN",,13,TRUE
354155157,5315.81356720442,"ALBN",,5,TRUE
354113666,47.0835016791056,"HOLB",,7,TRUE
360853183,3921.99543141648,"GRAI",,5,TRUE
356564517,175.99293363701,"UARL",,8,TRUE
360821001,3901.95997615928,"KLUM",,20,TRUE
360839686,1277.95155288587,"MORR",,35,TRUE
360874366,290.981285130269,"KITR",,10,TRUE
356363034,5140.0296136753,"NARC",,8,TRUE
360855320,284.987264130397,"BULK",,10,TRUE
360830530,4270.76509973737,"LDEN",,5,TRUE
359570113,49821.9897129322,"UOMI",,10,TRUE
354148823,1989.3013169588,"COWN",,10,TRUE
356357368,45113.9999366586,"MAHD",,13,TRUE
354153014,491.256799189228,"NEVI",,6,TRUE
360786088,909.557789422457,"ZYMO",,20,TRUE
356416877,83.9749634899704,"COLR",,5,TRUE
356361739,9965.24093344811,"LCHR",,10,TRUE
360402325,159.970034405591,"KITR",,100,TRUE
356449977,1876.02127532167,"UARL",,17,TRUE
360858619,1425.41991949094,"HOMA",,30,TRUE
356532879,4876.47400460565,"ELKR",,20,TRUE
356551541,1122.26998956325,"UARL",,15,TRUE
359570940,3021.01053020317,"UOMI",,30,TRUE
354129765,1840.83449763221,"BRKS",,8,TRUE
356444886,1870.54680966618,"SLOC",,6,TRUE
356390661,1270.86718706378,"SMAR",,10,TRUE
356554738,1524.75815249877,"REVL",,30,TRUE
356304102,4160.02356264514,"CHES",,11,TRUE
356534150,1298.97838486301,"LARL",,5.5,TRUE
360881165,480.975449271356,"TOBA",,6,TRUE
360736250,597.008156317289,"KHTZ",,5,TRUE
360825663,635.695525655079,"ZYMO",,10,TRUE
360728971,711.007568722787,"KITR",,20,TRUE
356543657,1608.54070430834,"UARL",,8,TRUE
356549604,1420.99995151809,"KOTR",,10,TRUE
360874250,2481.9929729367,"LNAR",,12,TRUE
356351846,4555.64251185238,"MORK",,50,TRUE
360821465,1607.96475414801,"KITR",,7,TRUE
356316767,5208.03739436558,"HERR",,25,TRUE
356523994,117.948253848457,"SMAR",,10,TRUE
360885269,31122.7333624347,"LSKE",,10,TRUE
360851168,3088.03237930634,"LSKE",,5,TRUE
360885627,3615.44554502745,"NIEL",,10,TRUE
356364626,39997.9659170277,"NICL",,7,TRUE
360877962,1686.24732462833,"BABL",,10,TRUE
354154377,12165.0643739442,"COWN",,6,TRUE
360442821,1552.972517011,"KHTZ",,25,TRUE
360866163,130.482916317324,"ZYMO",,9,TRUE
360764304,2647.01210193969,"LKEL",,5,TRUE
360879860,19125.9927462838,"KLUM",,8,TRUE
360824771,5026.99540507914,"ZYMO",,10,TRUE
360570053,1551.00703348839,"KLUM",,50,TRUE
354143437,12913.3869828579,"PARK",,6.1,TRUE
360701420,98.5723168124013,"MSKE",,20,TRUE
354148196,12299.9906751972,"CAMB",,7,TRUE
354148196,6822.09810989674,"CAMB",,12,TRUE
354152831,8062.61164583292,"ALBN",,6.1,TRUE
360832005,113.03638260998,"SQAM",,46,TRUE
360853597,751.990287152781,"TSAY",,20,TRUE
356568867,1432.04215826044,"KHOR",,40,TRUE
359570141,1096.04671498121,"UPCE",,6,TRUE
354122166,878.159075465368,"ALBN",,10,TRUE
354118620,927.999047500694,"CLAY",,8,TRUE
356550318,1287.33044203202,"KOTR",,50,TRUE
360877679,42823.8724083969,"LNAR",,8,TRUE
360744748,3800.10621433928,"BABL",,20,TRUE
360835629,439.960514000629,"KNIG",,20,TRUE
360480447,1306.99361776938,"KLUM",,15,TRUE
360866121,518.142350677491,"TOBA",,6,TRUE
356544751,123.966921204965,"UARL",,10,TRUE
356549604,2092.98967769799,"KOTR",,10,TRUE
356353647,7510.03473174849,"HERR",,12,TRUE
360858656,181.755532356727,"SQAM",,20,TRUE
356556816,561.037310688754,"KOTR",,7,TRUE
356357084,1884.76716016875,"QUES",,7,TRUE
360775520,4179.03688657299,"MORI",,5,TRUE
360757061,1273.95988089219,"KEEC",,15,TRUE
360415983,87.9447052951245,"LNAR",,50,TRUE
356562914,1656.02101553491,"SIML",,8,TRUE
359380675,622.001984534746,"PINE",,20,TRUE
360726836,569.967866643961,"KITR",,100,TRUE
360555934,213.446534525253,"ISKR",,20,TRUE
360873800,16497.0179512736,"KLUM",,7,TRUE
360850852,2983.04050132235,"KINR",,5,TRUE
360835019,3553.04998744056,"KLUM",,5,TRUE
356516917,756.008188096306,"KOTL",,25,TRUE
356538198,1570.0159733284,"DUNC",,5,TRUE
356361270,8505.89288328067,"DRIR",,10,TRUE
360472405,59.4835630827156,"KUMR",,10,TRUE
356560229,2507.62516287667,"KOTL",,8,TRUE
356348750,1004.03183953817,"SHUL",,15,TRUE
356403860,197.983120260302,"KOTR",,60,TRUE
360413294,286.000968005515,"GRAI",,30,TRUE
359443010,4875.28157137592,"PINE",,8,TRUE
360843638,19.4966911157881,"NASC",,10,TRUE
354153694,7827.01202394707,"SALM",,6,TRUE
354153378,3578.23440660406,"ALBN",,6,TRUE
356567589,2233.88450523687,"UARL",,10,TRUE
360885627,62.6146621953929,"NIEL",,5,TRUE
359568542,4916.32685081195,"PINE",,7,TRUE
360798477,763.159454879328,"KLUM",,6,TRUE
359554511,2384.88222035816,"UPRO",,8,TRUE
356293185,1900.42240462249,"FRAN",,16,TRUE
356570700,703.699913382136,"KOTL",,12.2,TRUE
360759443,481.232008514063,"HOMA",,20,TRUE
360666916,310.024747923992,"KHTZ",,10,TRUE
360657003,155.992034644528,"KHTZ",,10,TRUE
356330661,27076.0384582458,"TAKL",,15,TRUE
359561839,34679.9885582215,"UPRO",,60,TRUE
360866776,3117.99145429391,"BABL",,30,TRUE
360480447,710.014736933415,"KLUM",,10,TRUE
359567932,218.986913767026,"LIAR",,30,TRUE
356333865,1197.91590976754,"USHU",,9,TRUE
360634038,2245.99079399569,"MORI",,25,TRUE
356335540,1676.03934964078,"FRAN",,50,TRUE
360830347,1119.51600916685,"KHTZ",,16,TRUE
356355331,74622.0289301404,"QUES",,101,TRUE
360646006,1700.99819872636,"BABR",,15,TRUE
360836491,353.00466925757,"KLUM",,200,TRUE
356546889,2293.44775933904,"UARL",,12,TRUE
356255217,1519.284879061,"QUES",,7,TRUE
360775786,785.00642176149,"KLUM",,15,TRUE
356354106,616.029718703104,"SETN",,10,TRUE
356522511,705.750494186178,"CLRH",,7,TRUE
360741289,540.05721709093,"SQAM",,25,TRUE
359533967,7734.95820866509,"MMUS",,5,TRUE
356567326,5364.24635430617,"REVL",,10,TRUE
354154714,2057.41287084977,"ALBN",,6,TRUE
356353645,8504.95330671458,"FRAN",,8,TRUE
356364396,3609.97953004119,"LNTH",,10,TRUE
360886438,458.655511382433,"KNIG",,5,TRUE
354152026,687.955662807025,"CLAY",,8,TRUE
360801959,362.711582880092,"MSKE",,5,TRUE
354149879,3729.12591686731,"PARK",,30,TRUE
360853355,1135.02048317708,"KNIG",,8,TRUE
359317222,949.97486894554,"MURR",,5,TRUE
356565660,27536.4600321206,"DUNC",,6,TRUE
356569554,20198.8536140401,"KOTL",,6,TRUE
354154503,296.448306768959,"COWN",,70,TRUE
356566688,9140.61212312965,"KOTL",,10,TRUE
354142630,1936.29245717666,"ALBN",,10,TRUE
360882482,0.0471762894276418,"OWIK",,15,TRUE
359565038,9733.01867065232,"UPRO",,6,TRUE
359565244,3378.02456359759,"PCEA",,20,TRUE
356277178,885.981927043626,"HARR",,20,TRUE
354151407,7641.51253561724,"COWN",,10,TRUE
356350149,6461.51820152691,"TAKL",,8,TRUE
356568064,1184.58159325326,"LARL",,22,TRUE
356362725,21449.0674409014,"CARR",,10,TRUE
360429873,294.034724115558,"BULK",,10,TRUE
360768186,89.7979291662111,"BABR",,25,TRUE
360854424,7501.27054744052,"SEYM",,5,TRUE
354155153,7857.22274388329,"SALM",,6.1,TRUE
356364464,68119.4432734432,"CLWR","Baileys Chute",10,TRUE
356281339,7285.11233745892,"HARR",,70,TRUE
360736126,509.028714692196,"TSAY",,7,TRUE
356364464,13886.394393936,"CLWR",,60,TRUE
356566089,2685.8480078788,"SIML",,15,TRUE
354138012,834.88997067578,"ALBN",,6,TRUE
360856909,15119.9717168214,"KLUM",,20,TRUE
359496102,146.992224806033,"NATR",,110,TRUE
359566872,24340.9651202486,"UPRO",,15,TRUE
360870844,6582.97398570972,"LNAR",,10,TRUE
354150347,1301.19953359357,"ALBN",,15,TRUE
356558581,3668.28604805054,"KOTR",,8,TRUE
360796832,3072.70432805426,"KITR",,10,TRUE
360819424,1137.86246355994,"STIR",,30,TRUE
360789662,6110.2363939014,"BABL",,50,TRUE
360885824,91849.0039532175,"KITR",,12,TRUE
360867670,1503.05439063465,"WORC",,7,TRUE
360700101,1159.99837687767,"LNAR",,12,TRUE
360841585,183.043937884369,"ISKR",,8,TRUE
360771076,2254.78152528777,"SQAM",,30,TRUE
360828355,1920.98542747439,"KLUM",,5,TRUE
356363170,3564.06161417507,"HARR",,15,TRUE
356551936,716.66939928586,"CLRH",,12,TRUE
354154794,981.917532994688,"SANJ",,17,TRUE
360842722,2532.31797736476,"BABL",,9,TRUE
360769429,705.955339549646,"KITR",,80,TRUE
356278048,423.023157942008,"SETN",,5,TRUE
360634771,1071.97801176625,"KITR",,5,TRUE
360870534,1231.7071872851,"OWIK",,10,TRUE
356565457,3892.38104929085,"UARL",,10,TRUE
356563685,5272.2344806162,"LARL",,5,TRUE
354146762,880.981189173861,"NEVI",,12,TRUE
360853902,2155.58549786075,"ZYMO",,5,TRUE
356360610,48301.6640841609,"SETN",,20,TRUE
360868128,1319.99157160897,"KUMR",,25,TRUE
360855634,2276.01787436289,"ZYMO",,6,TRUE
359568542,4857.04236721883,"PINE",,10,TRUE
356402727,109.346407134781,"KETL",,6,TRUE
360886410,212.088687859033,"KITR",,10,TRUE
359476044,242.03973696618,"LIAR",,8,TRUE
354151135,86.137580587361,"SANJ",,6,TRUE
356360928,236.998227151538,"UNRS",,5.5,TRUE
356341150,853.302315047356,"CHWK",,30,TRUE
360873576,1578.86236808189,"BABL",,5,TRUE
356342944,14915.9940920802,"LNTH",,20,TRUE
354151767,11015.3638859849,"PARK",,16,TRUE
356363452,1551.52734802986,"TWAC",,7,TRUE
360836846,1566.9649845354,"SQAM",,30,TRUE
360857270,276.886918446846,"NASC",,12,TRUE
354150571,480.095736666127,"COMX",,,TRUE
356281339,1034.99066054288,"HARR",,5,TRUE
356281339,260.174924201626,"HARR",,5,TRUE
360825440,569.934360398148,"BABR",,10,TRUE
356352467,3868.97287166767,"LILL",,15,TRUE
359564421,16100.0232782236,"UOMI",,15,TRUE
354152979,5473.76837096261,"ALBN",,20,TRUE
360865741,14682.06245082,"KNIG",,5,TRUE
354153974,1443.26083745922,"HOLB",,5,TRUE
356357567,1190.00825550433,"SETN",,18,TRUE
360839534,568.99413964079,"KHTZ",,10,TRUE
360805196,41.6488048449923,"KITL",,5,TRUE
356516485,4392.98022411741,"KOTL",,6,TRUE
356364172,7266.60741554374,"HERR",,12,TRUE
360885965,3751.22876309695,"NASC",,6,TRUE
356570464,10470.0322739376,"REVL",,5,TRUE
360716235,184.002053985257,"LKEL",,5,TRUE
360821001,150.995142522407,"KLUM",,7,TRUE
360865932,5182.98274965758,"TSAY",,20,TRUE
359507819,857.028274729613,"MURR",,8,TRUE
360771076,3028.02279585354,"SQAM",,10,TRUE
360846510,6176.88752965366,"BABR",,60,TRUE
359570195,16377.6420480732,"MURR",,5,TRUE
354153845,1291.00594176729,"SALM",,7,TRUE
354148953,14192.0252663227,"SALM",,6,TRUE
359297506,363.99748769087,"MURR",,15,TRUE
354147910,3329.46688673738,"ALBN",,10,TRUE
360885975,48591.0371881659,"UNAR",,6,TRUE
359549682,692.982497435693,"UPRO",,50,TRUE
356558581,2395.96316787208,"KOTR",,8,TRUE
360877679,29312.9354277648,"LNAR",,13,TRUE
356349911,8702.96123522264,"FRAN",,10,TRUE
360856345,629.964797381369,"KLUM",,10,TRUE
360860937,609.523555994021,"TSAY",,8,TRUE
356568123,22742.9958012385,"LARL",,90,TRUE
356350244,8952.09951292392,"HERR",,,TRUE
360879233,317.584558041731,"KHTZ",,20,TRUE
356353493,9803.38475425509,"CHIR",,15,TRUE
360881282,37540.9902286872,"OWIK",,20,TRUE
356570713,1429.80586519855,"LARL",,6,TRUE
359554941,412.592797561521,"USIK",,10,TRUE
356561331,14458.9776820696,"UARL",,8.5,TRUE
356350734,6648.05171390453,"LFRA",,9,TRUE
356559863,9986.5338971506,"LARL",,15,TRUE
356570603,185.029756972235,"KOTL",,12,TRUE
360877968,1714.59807900291,"BABL",,10,TRUE
360848481,15394.8024304188,"BABR",,30,TRUE
354148665,532.994512547281,"CLAY",,10,TRUE
360851772,6090.58334322811,"ZYMO",,12,TRUE
354154568,11467.5449809966,"ALBN",,5,TRUE
356551439,5076.53878643056,"UARL",,5,TRUE
356563984,1106.28373866051,"LARL",,7.6,TRUE
356560923,245.954680274431,"SLOC",,10,TRUE
354144318,227.790641437857,"ALBN",,10,TRUE
356568796,14237.3583016721,"UARL",,10,TRUE
356295264,161.989140296149,"LNTH",,10,TRUE
359569881,58407.9767374256,"PARS",,10.5,TRUE
356358182,5992.46841026362,"TABR",,15,TRUE
356546990,9443.57767645497,"KHOR",,30,TRUE
360803612,503.033604249546,"HOMA",,30,TRUE
360864088,8480.87657526769,"KLIN",,120,TRUE
356355475,2407.01355737282,"TAKL",,20,TRUE
360798765,8509.9966234925,"BULK",,30,TRUE
354155136,9171.11895208948,"ALBN",,15,TRUE
360882645,414.98998045846,"KLUM",,5,TRUE
356360205,24451.5774355482,"LILL",,6,TRUE
360816333,2855.79450918391,"BABL",,10,TRUE
356349251,3303.3356162499,"SETN",,20,TRUE
360878710,9939.6455260969,"TSAY",,5,TRUE
356563984,1222.21357625329,"LARL",,7.5,TRUE
359570865,459.040769007959,"TURN",,12,TRUE
360863309,5613.28816229518,"HOMA",,60,TRUE
356168732,118.535745609991,"GUIC",,7,TRUE
356353076,1103.04880548417,"EUCH",,5,TRUE
360876982,2482.00553116806,"KHTZ",,12,TRUE
360847183,3168.96842311539,"BABR",,40,TRUE
360874978,170.638796110339,"NASC",,20,TRUE
360884207,134.951366234398,"LNAR",,18,TRUE
360716235,261.009156112977,"LKEL",,8,TRUE
356563696,5584.47162646497,"OKAN",,5,TRUE
356099947,134.624049915179,"COTR",,6.5,TRUE
359560941,12733.5752759915,"MURR",,7,TRUE
356570058,11190.5583368563,"LARL",,8,TRUE
356341464,468.979495680929,"SETN",,16,TRUE
356362235,1379.0459670694,"FRCN",,6,TRUE
356310074,16792.9638830508,"UNTH",,8,TRUE
360572713,399.335551781073,"NASC",,5,TRUE
354154813,13527.9772863572,"CLAY",,6,TRUE
356540666,363.014893658918,"KOTL",,8,TRUE
356247496,10560.0472654998,"TAKL",,10,TRUE
360852073,1687.97631430895,"KHTZ",,10,TRUE
359480793,5472.01295310923,"NATR",,5,TRUE
360871199,284.414376475315,"KINR",,18,TRUE
360876445,2456.03035059617,"NASR",,6,TRUE
356557767,4400.97877980167,"KOTR",,10,TRUE
360729631,183.024988524924,"OWIK",,10,TRUE
360879208,681.871143339235,"LSKE",,20,TRUE
356557667,7517.00901841948,"KOTL",,10,TRUE
359071919,114.212584825992,"DUNE",,10,TRUE
360876931,2302.52070699806,"OWIK",,20,TRUE
360817174,234.046200318798,"TSAY",,8,TRUE
360795132,176.979103588685,"TSAY",,30,TRUE
360821001,208.012778320317,"KLUM",,6,TRUE
354149624,586.741348562323,"HOLB",,10,TRUE
356358605,93.0005617734672,"NARC",,5,TRUE
356540530,3988.56658227197,"LARL",,6,TRUE
360884410,4564.02014781156,"KHTZ",,50,TRUE
356566519,1123.40471298386,"BULL",,30,TRUE
354153370,3803.24905241798,"SANJ",,7,TRUE
356361456,21851.4604594764,"SHUL",,6,TRUE
356559634,2106.24137299047,"SMAR",,10,TRUE
360872149,1863.99914678136,"KLUM",,30,TRUE
359547402,3811.01609090998,"LIAR",,20,TRUE
360668317,2025.92199320738,"NIEL",,8,TRUE
356349787,5607.70497277845,"HARR",,6,TRUE
356327866,658.989243829087,"HARR",,5,TRUE
356347721,2797.99529376941,"MAHD",,12,TRUE
360793078,2840.04912635601,"ZYMO",,8,TRUE
360883264,14307.0013065894,"KLUM",,10,TRUE
360754719,821.06876783217,"ZYMO",,8,TRUE
